business_name,categories,address,latitude,longitude
LA Wonderland Caregivers Dispensary,Cannabis Store,"150 Venice Blvd, Los Angeles, CA 90015",34.034151,-118.264525
Northeast. Community Clinic,Physician,"1414 S Grand Ave, Los Angeles, CA 90015",34.036488,-118.265418
Cento Pasta Bar,"Wine Bar, Italian Restaurant","128 E 6th St (S West View St), Los Angeles, CA 90014",34.044708,-118.249511
Cielito Lindo,Mexican Restaurant,"23 Olvera St (at Alameda St.), Los Angeles, CA 90012",34.058006,-118.237373
United States Postal Service,Post Office,"900 N Alameda St (at E Cesar E Chavez Ave), Los Angeles, CA 90012",34.058073,-118.235393
The Original Philippe,"Sandwich Spot, Dining and Drinking","1001 N Alameda St (at Ord St), Los Angeles, CA 90012",34.05971,-118.23698
Little Jewel of New Orleans,"Deli, Cajun and Creole Restaurant","207 Ord St, Los Angeles, CA 90012",34.060077,-118.238119
Longs Family Pastry,"Bakery, Cantonese Restaurant","715 N Spring St, Los Angeles, CA 90012",34.060357,-118.237841
Triforium,Sculpture Garden,"200 N Main St (at Los Angeles Mall), Los Angeles, CA 90012",34.053115,-118.241954
Won Kok Restaurant,"Cantonese Restaurant, Dim Sum Restaurant","210 Alpine St (Broadway), Los Angeles, CA 90012",34.061791,-118.237443
Yang Chow Restaurant,Chinese Restaurant,"819 N Broadway (btwn College & Alpine), Los Angeles, CA 90012",34.063015,-118.238244
Los Angeles City Attorney,Law Office,"200 N Main St, Los Angeles, CA 90012",34.05312,-118.241812
Grand Park- Dog Run,Dog Park,"Los Angeles, CA 90012",34.054658,-118.243327
Los Angeles Public Library,Library,"639 N Hill St (at Yale St), Los Angeles, CA 90012",34.060621,-118.24103
Lax-c,"Gourmet Store, Grocery Store","1100 N Main St, Los Angeles, CA 90012",34.063077,-118.232442
Homage Brewing,"Bar, Brewery","1219 N Main St (Elmyra St), Los Angeles, CA 90012",34.064361,-118.232466
Alpine Recreation Center,Playground,"817 Yale St, Los Angeles, CA 90012",34.063902,-118.24102
Ord and Yale Street Park,Park,"524 Ord St, Los Angeles, CA 90012",34.060836,-118.241671
LAPD Lawn Dog Park,Dog Park,"100 W 1st St (at 2nd and Main), Los Angeles, CA 90012",34.052174,-118.243776
Grand Park Farmer's Market,Park,"210 W Temple St, Los Angeles, CA 90012",34.055028,-118.243404
Center Theatre Group Annex,"Concert Hall, Music Venue, Theater","601 W Temple St, Los Angeles, CA 90012",34.058541,-118.246512
Papa John's Pizza,"Pizzeria, Fast Food Restaurant","701 W Cesar E Chavez Ave, Los Angeles, CA 90012",34.060894,-118.243937
Los Angeles Unified School District - Civic Center Permits Valley,Primary and Secondary School,"450 N Grand Ave, Los Angeles, CA 90012",34.059125,-118.243267
Subway,"Deli, Fast Food Restaurant","701 W Cesar E Chavez Ave (Grand Ave.), Los Angeles, CA 90012",34.061227,-118.244084
LA State Historic Park,"Picnic Area, State or Provincial Park","1245 N Spring St, Los Angeles, CA 90012",34.065062,-118.235734
Tilt Coffee Bar,"Coffee Shop, Restaurant","334 S Main St, Los Angeles, CA 90013",34.048261,-118.246463
Japan America Theatre,"Concert Hall, Music Venue, Theater","244 S San Pedro St, Los Angeles, CA 90012",34.047779,-118.241714
Caña Rum Bar,"Night Club, Cocktail Bar, Restaurant","714 W Olympic Blvd (at Flower St), Los Angeles, CA 90015",34.04434,-118.2633
The Palm Los Angeles,Restaurant,"1100 S Flower St (at W 11th St), Los Angeles, CA 90015",34.042589,-118.264046
El Cholo,"Latin American Restaurant, Tex-Mex Restaurant","1037 S Flower St (at W 11th St), Los Angeles, CA 90015",34.043644,-118.263853
The GRAMMY Museum,History Museum,"800 W Olympic Blvd (at Figueroa St), Los Angeles, CA 90015",34.04467,-118.26489
The Novo,"Concert Hall, Rock Club, Theater","800 W Olympic Blvd (at Figueroa St.), Los Angeles, CA 90015",34.04476,-118.264864
Kareem Abdul Jabbar Statue,Monument,"Los Angeles, CA 90015",34.044072,-118.266195
Yard House,American Restaurant,"800 W Olympic Blvd, Los Angeles, CA 90015",34.044934,-118.265716
Microsoft Theater,"Concert Hall, Music Venue, Theater","777 Chick Hearn Ct, Los Angeles, CA 90015",34.044313,-118.267049
STAPLES Center,Stadium,"1111 S Figueroa St (at Chick Hearn Ct), Los Angeles, CA 90015",34.043102,-118.26706
Buss Stop Bar,"Arts and Entertainment, Cocktail Bar, Lounge","1111 S Figueroa St (Chick Hearn Court), Los Angeles, CA 90015",34.043164,-118.267027
Regal LA Live & 4DX,Movie Theater,"1000 W Olympic Blvd (Georgia St), Los Angeles, CA 90015",34.045735,-118.267995
House Ear Clinic,Physician,"2100 W 3rd St (S. Alvarado Street), Los Angeles, CA 90057",34.062455,-118.273542
Starbucks,Coffee Shop,"230 S Alvarado St (3rd St), Los Angeles, CA 90057",34.06304,-118.27228
TG Express Thai Food,Thai Restaurant,"2021 W 3rd St, Los Angeles, CA 90057",34.062946,-118.272066
Gus's Drive In,"American Restaurant, Fast Food Restaurant, Mediterranean Restaurant","1657 W 3rd St (at Union Pl), Los Angeles, CA 90017",34.060775,-118.267285
Boba Guys,"Bubble Tea Shop, Restaurant","1670 Beverly Blvd, Los Angeles, CA 90026",34.064228,-118.265226
Brooklyn Bagel Bakery,"Bagel Shop, Bakery, Deli","2217 Beverly Blvd, Los Angeles, CA 90057",34.067588,-118.271799
Levitt Pavilion,"Concert Hall, Music Venue, Theater","2230 W 6th St (at S Park View St), Los Angeles, CA 90057",34.060101,-118.278097
Langer's,"Deli, Sandwich Spot","704 S Alvarado St (at 7th St), Los Angeles, CA 90057",34.056227,-118.276779
Dynasty Typewriter At The Hayworth,Theater,"2511 Wilshire Blvd (S Carondelet St), Los Angeles, CA 90057",34.060456,-118.28058
Yogurtland,"Frozen Yogurt Shop, Ice Cream Parlor, American Restaurant","1607 Wilshire Blvd, Los Angeles, CA 90017",34.055843,-118.270094
Tropico de Nopal Gallery-Art,Art Gallery,"1665 Beverly Blvd, Los Angeles, CA 90026",34.064409,-118.264876
Starbucks,Coffee Shop,"1601 Wilshire Blvd, Los Angeles, CA 90017",34.055633,-118.270266
Original Tommy's,"Burger Joint, Fast Food Restaurant","2575 Beverly Blvd (at Rampart Blvd), Los Angeles, CA 90057",34.069533,-118.276222
Bamboo Inn,Cantonese Restaurant,"2005 W 7th St (at Westlake Ave.), Los Angeles, CA 90057",34.056222,-118.275831
Crawfords,"Beer Bar, Dive Bar, Southern Food Restaurant","2616 Beverly Blvd (Rampart Blvd), Los Angeles, CA 90057",34.069588,-118.277567
Pescado Mojado,"Mexican Restaurant, Seafood Restaurant","610 S Rampart Blvd (at 6th St), Los Angeles, CA 90057",34.061991,-118.281175
Gigi's Cafe Cubano,"Bakery, Café, Cuban Restaurant","2200 W Temple St (at N Lake St), Los Angeles, CA 90026",34.070472,-118.269518
7-Eleven,Convenience Store,"610 S Rampart Blvd (at W 6th St), Los Angeles, CA 90057",34.061924,-118.281174
Wss,"Men's Store, Shoe Store","1605 Wilshire Blvd (at S Union Ave), Los Angeles, CA 90017",34.053762,-118.271611
7-Eleven,Convenience Store,"1463 W 3rd St, Los Angeles, CA 90017",34.059315,-118.263508
Target,Department Store,"330 N Westlake Ave, Los Angeles, CA 90026",34.069273,-118.266028
Subway,"Deli, Fast Food Restaurant","2112 W 7th St, Los Angeles, CA 90057",34.056435,-118.277533
Carl's Jr.,Fast Food Restaurant,"2110 W 7th St (Alvarado St), Los Angeles, CA 90057",34.056403,-118.277462
Belmont High School,High School,"1575 W 2nd St (Witmer), Los Angeles, CA 90026",34.061903,-118.26299
Los Amigos,Taco Restaurant,"1443 W 3rd St (Witmer), Los Angeles, CA 90017",34.059131,-118.262938
Jeon Ju,Korean Restaurant,"2716 W Olympic Blvd, Los Angeles, CA 90006",34.052415,-118.292173
World 8,Video Games Store,"1057 S Vermont Ave (at W 11th St), Los Angeles, CA 90006",34.051042,-118.291793
Surawon Tofu House,"Korean Restaurant, Mexican Restaurant","2833 W Olympic Blvd, Los Angeles, CA 90006",34.05284,-118.295576
Park's BBQ,"BBQ Joint, Korean BBQ Restaurant","955 S Vermont Ave (at W Olympic Blvd), Los Angeles, CA 90006",34.053907,-118.292059
The Dragon Restaurant,"Cantonese Restaurant, Japanese Restaurant, Korean Restaurant","966 S Vermont Ave (at Olympic Blvd), Los Angeles, CA 90006",34.053458,-118.291344
Ong Ga Nae Korean BBQ,"BBQ Joint, Korean Restaurant","936 S Vermont Ave, Los Angeles, CA 90006",34.054644,-118.291295
A-Won Japanese Restaurant,"Sushi Restaurant, Korean Restaurant","913 S Vermont Ave (San Marino), Los Angeles, CA 90006",34.055498,-118.292019
Dino's Chicken and Burgers,"Burger Joint, American Restaurant, Mexican Restaurant","2575 W Pico Blvd (at Berendo St), Los Angeles, CA 90006",34.047418,-118.293918
Soowon Galbi,"BBQ Joint, Korean BBQ Restaurant","856 S Vermont Ave (btwn 8th & James M Wood), Los Angeles, CA 90005",34.056401,-118.291328
TGI Korean BBQ,"BBQ Joint, Korean BBQ Restaurant","2585 W Olympic Blvd (Elden Ave.), Los Angeles, CA 90006",34.052612,-118.287437
The Corner Place,Korean Restaurant,"2819 James M Wood Blvd (btw Vermont & Westmoreland), Los Angeles, CA 90006",34.056283,-118.28984
Mateo's Ice Cream & Fruit Bars,"Deli, Ice Cream Parlor, Sandwich Spot","1250 S Vermont Ave (at Pico Blvd), Los Angeles, CA 90006",34.047817,-118.291167
Yangmani,"BBQ Joint, Chinese Restaurant, Korean Restaurant","2561 W Olympic Blvd, Los Angeles, CA 90006",34.052636,-118.28673
Guelaguetza,Mexican Restaurant,"3014 W Olympic Blvd (at Normandie Ave), Los Angeles, CA 90006",34.052394,-118.300661
Gam Ja Gol,Korean Restaurant,"3003 W Olympic Blvd (Irolo), Los Angeles, CA 90006",34.05294,-118.30053
Papa Cristo's,"Deli, Greek Restaurant, Mediterranean Restaurant","2771 W Pico Blvd (at Normandie Ave), Los Angeles, CA 90006",34.04739,-118.299647
Somi Kim O D Doctor Of Optometry,"Ophthalmologist, Eyecare Store","3053 W Olympic Blvd, Los Angeles, CA 90006",34.052968,-118.301662
H Cafe,"Cocktail Bar, American Restaurant","3200 W 8th St (fedora st), Los Angeles, CA 90005",34.057529,-118.297858
Seoul International Park,National Park,"3250 San Marino St, Los Angeles, CA 90006",34.054284,-118.301758
El Colmao,"Cuban Restaurant, Mexican Restaurant","2328 W Pico Blvd, Los Angeles, CA 90006",34.046965,-118.287401
Jjan,"Gastropub, Korean Restaurant, Tapas Restaurant","3328 W 8th St (at Irolo St), Los Angeles, CA 90005",34.057505,-118.300546
The Prince (황태자),"Lounge, Korean Restaurant","3198 W 7th St (at S Catalina St), Los Angeles, CA 90005",34.059452,-118.295065
Olympic Cheong Guk Jang,Korean Restaurant,"2528 W Olympic Blvd, Los Angeles, CA 90006",34.052091,-118.28488
El Taurino,"Latin American Restaurant, Taco Restaurant","1104 S Hoover St (W 11th St), Los Angeles, CA 90006",34.05148,-118.283949
Alchemist Coffee Project,"Coffee Shop, Restaurant","698 S Vermont Ave (at W 7th St), Los Angeles, CA 90005",34.060227,-118.291188
Myung In Dumplings,"Chinese Restaurant, Korean Restaurant","3109 W Olympic Blvd, Los Angeles, CA 90006",34.052838,-118.303499
Royal Bar Music,"Dining and Drinking, Pub","3331 W 8th St (at Irolo St.), Los Angeles, CA 90005",34.057854,-118.301189
Young King Restaurant,Chinese Restaurant,"3100 W Olympic Blvd, Los Angeles, CA 90006",34.052437,-118.30335
Sabores Oaxaqueños,Mexican Restaurant,"3337 W 8th St (at Irolo Street), Los Angeles, CA 90005",34.057881,-118.301402
Paris Baguette,"Bakery, Coffee Shop, Restaurant","3060 W Olympic Blvd (Kingsley Dr), Los Angeles, CA 90006",34.05243,-118.302572
Jons Marketplace,Grocery Store,"3334 W 8th St (Irolo), Los Angeles, CA 90005",34.057548,-118.301254
Rico's Tacos,"Korean Restaurant, Taco Restaurant","1053 Irolo St, Los Angeles, CA 90006",34.051153,-118.301345
Impressive Dental,Dentist,"1435 S Vermont Ave, Los Angeles, CA 90006",34.045494,-118.29183
Food 4 Less,Grocery Store,"1091 S Hoover St (at W Olympic Blvd), Los Angeles, CA 90006",34.051181,-118.284792
McDonald's,"Burger Joint, Fast Food Restaurant","1660 Venice Blvd (at Vermont Ave), Los Angeles, CA 90006",34.04401,-118.290741
Venice Pharmacy,Drugstore,"1514 S Vermont Ave, Los Angeles, CA 90006",34.044604,-118.291177
Cricket Wireless,Mobile Phone Store,"2201 W Pico Blvd, Los Angeles, CA 90006",34.047603,-118.284584
Savoy Liquor Store,Liquor Store,"3301 W 8th St, Los Angeles, CA 90005",34.057862,-118.299987
Shin Beijing,Chinese Restaurant,"3101 W Olympic Blvd, Los Angeles, CA 90006",34.052806,-118.303428
Mumu Bakery Cafe,"Bakery, Dessert Shop, Restaurant","3109 W Olympic Blvd, Los Angeles, CA 90006",34.052838,-118.303499
Cheyenne Liquor Store,Liquor Store,"1611 S Vermont Ave, Los Angeles, CA 90006",34.043804,-118.291798
Jose Auto Sales,Used Car Dealership,"1610 S Vermont Ave, Los Angeles, CA 90006",34.043855,-118.291304
Top Donuts & Sandwichs,"Sandwich Spot, Bagel Shop, Bakery","2201 W Pico Blvd (Pico), Los Angeles, CA 90006",34.047603,-118.284584
Constanterinc,Department Store,"357 S St Andrews Pl, Los Angeles, CA 90020",34.047847,-118.284376
Sabor Colombiano Restaurant,Latin American Restaurant,"847 S Union Ave (James m woods blvd and union st), Los Angeles, CA 90017",34.051203,-118.273261
The Teragram Ballroom,"Concert Hall, Rock Club, Sandwich Spot","1234 W 7th St (Hartford St), Los Angeles, CA 90017",34.051785,-118.267117
Monty Bar,"Night Club, Cocktail Bar, Lounge","1222 W 7th St, Los Angeles, CA 90017",34.051633,-118.266619
Rodeo Mexican Grill,Mexican Restaurant,"1721 W Olympic Blvd (at Burlington Ave), Los Angeles, CA 90015",34.050165,-118.27593
Veranda Bar at the Hotel Figueroa,Hotel Bar,"939 S Figueroa St (at W Olympic Blvd), Los Angeles, CA 90015",34.045496,-118.2641
Shabuya,"Hotpot Restaurant, Shabu-Shabu Restaurant, Korean Restaurant","1925 W Olympic Blvd, Los Angeles, CA 90006",34.051341,-118.278145
La Adelita Food Co.,"Bakery, Latin American Restaurant, Mexican Restaurant","1287 S Union Ave, Los Angeles, CA 90015",34.045182,-118.277252
Los Molcajetes,"Mexican Restaurant, Salvadoran Restaurant","1800 W 8th St (Burlington), Los Angeles, CA 90057",34.053313,-118.274857
Redbox,Video Store,"1800 W Olympic Blvd, Los Angeles, CA 90006",34.050028,-118.276989
7-Eleven,Convenience Store,"1800 W Olympic Blvd (at Burlington Ave), Los Angeles, CA 90006",34.049991,-118.277059
La Parrilla Restaurant,"Bistro, American Restaurant, Tex-Mex Restaurant","1300 Wilshire Blvd, Los Angeles, CA 90017",34.053719,-118.266941
T-Mobile,Mobile Phone Store,"1619 W Pico Blvd (Constance), Los Angeles, CA 90015",34.045204,-118.277606
Sprinkles,"Bakery, Cupcake Shop, Restaurant","735 S Figueroa St, Los Angeles, CA 90017",34.048919,-118.260909
Pizza Hut,Pizzeria,"1562 W Pico Blvd, Los Angeles, CA 90015",34.044125,-118.276525
Arashi Sushi,Sushi Restaurant,"1111 S Hope St, Los Angeles, CA 90015",34.042063,-118.263611
California Pizza Kitchen,Pizzeria,"735 S Figueroa St (at W 7th St), Los Angeles, CA 90017",34.049236,-118.260561
It's Boba Time,"Bubble Tea Shop, Café, Coffee Shop","1001 S Alvarado St, Los Angeles, CA 90006",34.051669,-118.280415
Panini Kabob Grill,"Café, Kebab Restaurant, Mediterranean Restaurant","600 W 9th St, Los Angeles, CA 90015",34.045192,-118.261123
Lucy's Drive Thru,"Fast Food Restaurant, Mexican Restaurant","1568 W Pico Blvd (S Union St), Los Angeles, CA 90015",34.044318,-118.276811
Chipotle Mexican Grill,"Fast Food Restaurant, Mexican Restaurant","1122 W 6th St, Los Angeles, CA 90017",34.054286,-118.263202
Blanco Tires & Auto Repair,"Automotive Repair Shop, Tire Repair Shop","1719 W Pico Blvd, Los Angeles, CA 90015",34.045617,-118.278392
Alvarado Paint & Hardware,Hardware Store,"915 S Alvarado St (Olympic Blvd.), Los Angeles, CA 90006",34.053231,-118.279242
Subway,"Deli, Fast Food Restaurant","1013 S Alvarado St, Los Angeles, CA 90006",34.051403,-118.280269
Coolmart Group,"Heating, Ventilating and Air Conditioning Contractor","1801 W Pico Blvd, Los Angeles, CA 90006",34.0458,-118.278961
Good Samaritan Medical Tower,Drugstore,"1127 Wilshire Blvd (btwn Bixel & Lucas), Los Angeles, CA 90017",34.053113,-118.263888
7-Eleven,Convenience Store,"2030A W 8th St (at S Alvarado St), Los Angeles, CA 90057",34.054667,-118.277783
"Karen Kim, MD, PC",Internal Medicine Doctor,"1127 Wilshire Blvd, Los Angeles, CA 90017",34.052973,-118.264026
Pico Union Library,Library,"1030 S Alvarado St (at Olympic Blvd), Los Angeles, CA 90006",34.050971,-118.280049
Laser Eye Center,Optometrist,"1127 Wilshire Blvd, Los Angeles, CA 90017",34.053113,-118.263888
Howard's Cafe,"American Restaurant, Chinese Restaurant, Mexican Restaurant","1051 S Alvarado St (11th Street), Los Angeles, CA 90006",34.050771,-118.280965
Quest Diagnostics,Health and Medicine,"1127 Wilshire Blvd (at  Lucas Ave), Los Angeles, CA 90017",34.053217,-118.263819
Alvarado Terrace Park,Park,"Los Angeles, CA 90006",34.045457,-118.281077
Armstrong Family Malloy-Mitten,Funeral Home,"931 Venice Blvd, Los Angeles, CA 90015",34.040385,-118.276101
Sea Dragon Chinese Restaurant,Chinese Restaurant,"101 S Vermont Ave, Los Angeles, CA 90004",34.072571,-118.292128
Maze Rooms,"Amusement Park, Arcade","132 S Vermont Ave, Los Angeles, CA 90004",34.071826,-118.291195
Guatemalteca Bakery,Restaurant,"4032 Beverly Blvd (Kenmore), Los Angeles, CA 90004",34.076123,-118.297007
7-Eleven,Convenience Store,"3555 W Temple St, Los Angeles, CA 90004",34.07706,-118.286482
Pho Legend Noodle & Grill,Vietnamese Restaurant,"209 S Vermont Ave (W 2nd St), Los Angeles, CA 90004",34.070206,-118.292084
Valerie Confections,"Bakery, Dessert Shop, Restaurant","3360 W 1st St, Los Angeles, CA 90004",34.073352,-118.286129
Dumpling House,"Dim Sum Restaurant, Dumpling Restaurant, Korean Restaurant","3525 W 3rd St (at S New Hampshire Ave), Los Angeles, CA 90020",34.069344,-118.292563
California Donut,"Bagel Shop, Fast Food Restaurant, Bakery","3540 W 3rd St (at S New Hampshire Ave), Los Angeles, CA 90020",34.068779,-118.29326
Lock & Key,"Cocktail Bar, Speakeasy, American Restaurant","239 S Vermont Ave (at 3rd St), Los Angeles, CA 90004",34.0694,-118.291927
Monte Carlo Bar,Dive Bar,"3514 W 3rd St (at Vermont Ave), Los Angeles, CA 90020",34.068886,-118.29213
Cafecito Organico,"Coffee Shop, Restaurant","534 N Hoover St (at Bellevue Ave), Los Angeles, CA 90004",34.080418,-118.28421
The Holding Co.,"Event Service, Event Space","104 Robinson St (Beverly Blvd), Los Angeles, CA 90026",34.072723,-118.283782
It's Boba Time,"Bubble Tea Shop, Café, Restaurant","704 N Vermont Ave, Los Angeles, CA 90029",34.083928,-118.291281
Shatto 39 Lanes,"Bowling Alley, Bar","3255 W 4th St (at Vermont Ave), Los Angeles, CA 90020",34.067298,-118.291109
Jenette Bras,"Clothing Store, Lingerie Store","4308 Melrose Ave (West of Vermont), Los Angeles, CA 90029",34.083411,-118.294526
Sizzler,"American Restaurant, Seafood Restaurant, Steakhouse","400 S Vermont Ave, Los Angeles, CA 90020",34.066851,-118.291313
Pizza Hut,"Pizzeria, Dining and Drinking","4207 Beverly Blvd (at N Normandie Ave), Los Angeles, CA 90004",34.076636,-118.300766
Papa John's Pizza,"Pizzeria, Fast Food Restaurant","720 N Vermont Ave, Los Angeles, CA 90029",34.084428,-118.291503
Subway,"Deli, Fast Food Restaurant","4206 Beverly Blvd, Los Angeles, CA 90004",34.07596,-118.300754
Cricket Wireless,Mobile Phone Store,"4217 Beverly Blvd, Los Angeles, CA 90004",34.076595,-118.300978
7-Eleven,Convenience Store,"4221 Beverly Blvd (at Normandie), Los Angeles, CA 90004",34.076527,-118.300977
El Zarape Beverly,Mexican Restaurant,"4170 Beverly Blvd, Los Angeles, CA 90004",34.076156,-118.299979
