business_name,categories,address,rating,latitude,longitude,review_count
South Park Doggie - Doggieland LA,"Pet Boarding, Pet Training, Dog Parks","147 W 24th St, Los Angeles, CA 90007",5.0,34.02755,-118.26898,130
LA Plaza de Cultura y Artes,"Museums, Cultural Center, Venues & Event Spaces","501 N Main St, Los Angeles, CA 90012",4.5,34.056472602444316,-118.23984882546722,59
South Park Doggie - Adventureland South Bay,"Pet Boarding, Pet Training, Dog Parks","945 W 190th St, Gardena, CA 90248",4.5,33.85862979061654,-118.2922585,143
Chinese American Museum,Museums,"425 North Los Angeles St, Los Angeles, CA 90012",4.0,34.0559153953528,-118.239087333656,75
El Pueblo De Los Angeles Historic Monument,"Landmarks & Historical Buildings, Museums","125 Paseo De La Plz, Ste 400, Los Angeles, CA 90012",4.5,34.0565514328499,-118.238753019525,34
Rubel Castle,"Museums, Historical Tours","844 N Live Oak Ave, Glendora, CA 91741",5.0,34.15012,-117.85437,43
Pretend City Children's Museum,"Venues & Event Spaces, Children's Museums, Community Service/Non-Profit","29 Hubble, Irvine, CA 92618",4.0,33.641901,-117.739271,920
America Tropical Interpretive Center,Museums,"125 Paseo De La Plz, Los Angeles, CA 90012",4.5,34.056966,-118.238179,15
Ord and Yale Street Park,Parks,"524 Ord St, Los Angeles, CA 90012",5.0,34.06101031048119,-118.24173007160428,7
Astronaut Ellison Onizuka Monument,Landmarks & Historical Buildings,"123 Astronaut Ellison S Onizuka St, Los Angeles, CA 90012",5.0,34.05030756725426,-118.2428859,11
Pico House,Landmarks & Historical Buildings,"424 N Main St, Los Angeles, CA 90012",4.5,34.0559347718954,-118.239870294929,16
Bilingual Foundation of the Arts,"Museums, Performing Arts, Venues & Event Spaces","201 N Los Angeles St, Ste 12, Los Angeles, CA 90012",4.5,34.0524637,-118.2418311,7
Alpine Recreation Center,"Parks, Playgrounds","817 Yale St, Los Angeles, CA 90012",4.0,34.06376,-118.24083,32
Old Plaza Firehouse,Museums,"501 N Los Angeles St, Los Angeles, CA 90012",4.0,34.05606,-118.238719,15
Los Angeles Federal Building,Landmarks & Historical Buildings,"300 N Los Angeles St, Los Angeles, CA 90012",3.5,34.053911,-118.240147,18
Dodgers - Brotherhood of the Game,Museums,"100 N Central Ave, Japanese American National Museum, Los Angeles, CA 90012",5.0,34.050663,-118.2388458,1
Museum of Social Justice,Museums,"115 Paseo de La Plz, Los Angeles, CA 90012",4.0,34.05688604709037,-118.23818871406311,4
Sepulveda House Museum,Museums,"12 W Olvera St, Los Angeles, CA 90012",4.0,34.0569537,-118.2382174,5
Coast Gallery,"Art Galleries, Painters, Museums","540 S Coast Hwy, Ste 100, Laguna Beach, CA 92651",3.5,33.5406451,-117.7817268,19
Toriumi Plaza,Landmarks & Historical Buildings,"Los Angeles, CA 90012",5.0,34.0507162994956,-118.240998834372,2
Fort Moore Pioneer Memorial,Landmarks & Historical Buildings,"430 N Hill St, Los Angeles, CA 90012",2.5,34.057842,-118.242095,3
Fletcher Bowron Square,Parks,"302 N Main St, Los Angeles, CA 90012",5.0,34.0542036089911,-118.241301253438,1
Jan Perry Los Angeles City Council Member,Landmarks & Historical Buildings,"200 N Spring St, Rm 420, Los Angeles, CA 90012",1.0,34.053566,-118.242996,1
Cabra Los Angeles,Peruvian,"1060 S Broadway, Los Angeles, CA 90015",4.5,34.03973,-118.25852,449
Dirt Dog,"Hot Dogs, Beer Bar","2528 S Figueroa St, Los Angeles, CA 90007",4.5,34.0282923762355,-118.275208244705,2746
Bo Daddy’s BBQ,Barbeque,"1415 S Hill St, Los Angeles, CA 90015",4.5,34.0357902466995,-118.263903692454,385
Birds Nest Cafe,"Cafes, Breakfast & Brunch, Burgers","2106 S Olive St, Los Angeles, CA 90007",4.0,34.02991,-118.26869,342
Jacks N Joe,"Breakfast & Brunch, American (New)","2498 S Figueroa St, Los Angeles, CA 90007",4.0,34.02876,-118.27517,2327
El Patroncito Mexican Cuisine,Mexican,"421 Venice Blvd, Los Angeles, CA 90015",4.5,34.036901,-118.268202,260
First Draft Taproom & Kitchen,"American (New), Beer Bar, Breakfast & Brunch","1230 S Olive St, Los Angeles, CA 90015",4.0,34.038397690507,-118.263067894465,223
Cara Cara,"American (New), Cocktail Bars","1100 S Broadway, Los Angeles, CA 90015",4.0,34.039352,-118.258888,527
Birdies,"Donuts, Breakfast & Brunch, Sandwiches","314 W Olympic Blvd, Los Angeles, CA 90015",4.0,34.04167,-118.25889,2227
365 Thai kitchen,"Thai, Noodles, Soup","155 W Washington Blvd, Los Angeles, CA 90015",4.5,34.03191,-118.26615,14
Pho Saigon,"Vietnamese, Korean, Noodles","1753 S Hill St, Ste 2, Los Angeles, CA 90015",3.5,34.03427,-118.265983,156
Habachihana Grill,"Steakhouses, Seafood, Teppanyaki","1045 S Hill St, Los Angeles, CA 90015",4.0,34.040901,-118.259679,400
Momota Ramen House,Ramen,"3019 S Figueroa St, Los Angeles, CA 90007",4.0,34.0247683,-118.2783463,333
Caldo Verde,"Breakfast & Brunch, Cocktail Bars, Portuguese","1100 S Broadway, Los Angeles, CA 90015",4.0,34.03941,-118.25893,120
Soriana Restaurant,"Halal, Mediterranean, Arabic","512 E Washington Blvd, Los Angeles, CA 90015",4.5,34.02838526905108,-118.2601230978507,89
El Huero,"Mexican, Food Stands","3000 S Figueroa St, Los Angeles, CA 90007",4.0,34.02479918,-118.27785659,1227
California Kabob Kitchen,"Middle Eastern, Mediterranean, Persian/Iranian","141 W 11th St, Los Angeles, CA 90015",4.5,34.03999,-118.25899,267
Better Pound Wings,"Chicken Wings, Sandwiches, Korean","227 E Pico Blvd, Los Angeles, CA 90015",4.5,34.03553309478016,-118.2585206,40
The Greasy Wiener,"Hot Dogs, Food Trucks","Los Angeles, CA 90015",4.0,34.03732,-118.26116,180
Central Kitchen,"Burgers, Pizza, Breakfast & Brunch","325 W Adams Blvd, Los Angeles, CA 90007",4.0,34.028915,-118.272619,187
Original Gourmet Kebab,"Food Trucks, Falafel, Kebab","1933 S Broadway, Los Angeles, CA 90007",4.0,34.031271,-118.266644,44
Cow Cafe,"Cafes, Mediterranean","342 W Pico Blvd, Los Angeles, CA 90015",4.5,34.0387116497577,-118.264252936783,181
Yang Ban Sul Lung Tang,Korean,"1515 Maple Ave, Los Angeles, CA 90015",4.5,34.03223,-118.25935,212
JT Cafe,"Italian, American (Traditional), Mexican","231 Venice Blvd, Los Angeles, CA 90015",4.5,34.03554,-118.26546,69
Hygge Bakery & Cafe,"Bakeries, Sandwiches, Breakfast & Brunch","1106 S Hope St, Los Angeles, CA 90015",4.0,34.0418846,-118.2631838,476
Ranchos Onsite Tacos,"Caterers, Tacos","Los Angeles, CA 90015",5.0,34.03925704956055,-118.26509857177734,303
Grandmas Kitchen Kaffe,Mexican,"316 E Pico Blvd, Los Angeles, CA 90015",4.5,34.034646,-118.25774,50
Qué Bárbaro,"Latin American, Seafood, Cocktail Bars","1254 S Figueroa St, Fl 8, Los Angeles, CA 90015",4.5,34.040953097356166,-118.26746320363692,22
HiDef Brewing,"Breweries, Beer Bar, Beer Gardens","1203 S Olive St, Los Angeles, CA 90015",5.0,34.03939951311246,-118.2626351233163,68
Postcards Central American Soul Food,"Food Trucks, Soul Food","Los Angeles, CA 90015",4.5,34.0387725830078,-118.26114654541,134
Thai By Trio,Thai,"2700 S Figueroa St, Ste 101, Los Angeles, CA 90007",4.0,34.02688,-118.27618,326
Mastro's Ocean Club,"Steakhouses, Seafood, Lounges","1200 S Figueroa St, Los Angeles, CA 90015",3.5,34.0413857,-118.26671610237204,182
Maison Kasai,"French, Teppanyaki, Asian Fusion","1254 S Figueroa St, Fl 8, Los Angeles, CA 90015",4.5,34.04085,-118.26763,31
Northern Cafe,"Noodles, Chinese","2904 S Figueroa St, Los Angeles, CA 90007",3.5,34.0255178,-118.2775239,379
Cup O' Joy,"Coffee & Tea, Taiwanese, Bubble Tea","3016 S Figueroa St, Los Angeles, CA 90007",4.0,34.0244938310787,-118.277877924965,478
Chop Chop Chicken,"Asian Fusion, Mediterranean, Salad","2526 S Figueroa St, Los Angeles, CA 90007",4.5,34.028358,-118.275055,83
Wok N' Tenders,"Chicken Shop, Chicken Wings, American (Traditional)","312 W Olympic Blvd, Los Angeles, CA 90015",4.5,34.041872,-118.259056,66
Pasta Roma,"Italian, Pizza, Sandwiches","2827 S Figueroa St, Los Angeles, CA 90007",3.5,34.0256979,-118.2776066,614
FIG's Corner,Asian Fusion,"3009 S Figueroa St, Los Angeles, CA 90007",4.0,34.02496,-118.278695,66
Urban Espresso,"Food Trucks, Coffee & Tea, Breakfast & Brunch","Los Angeles, CA 90015",4.5,34.03983,-118.26855,44
Hong Kong Express,Chinese,"155 W Washington Blvd, Los Angeles, CA 90015",3.5,34.032316,-118.266297,31
Spudnuts Donuts,"Donuts, Coffee & Tea, Sandwiches","3001 S Figueroa St, Los Angeles, CA 90007",4.0,34.02498,-118.27859,189
El Sazon K-tracho #3,Honduran,"1825 S Main St, Los Angeles, CA 90015",5.0,34.031739,-118.264529,7
Qin West Noodle,"Chinese, Noodles","2520 S Figueroa St, Los Angeles, CA 90007",3.5,34.0284352846134,-118.275783478992,91
Mr V's Cheesesteak On Wheels,"Food Trucks, Cheesesteaks","1333 S Hope St, Los Angeles, CA 90014",4.0,34.038923,-118.266659,51
McDonald's,"Fast Food, Burgers, Coffee & Tea","201 W Washington Blvd, Los Angeles, CA 90007",1.5,34.0324431120719,-118.266991516621,159
Seree Coffee Shop,"Breakfast & Brunch, Chinese, Japanese","2800 S Grand Ave, Los Angeles, CA 90007",4.5,34.02444,-118.27315,108
Lindo Oaxaca,Mexican,"322 E Washington Blvd, Los Angeles, CA 90015",4.5,34.0296223014593,-118.261869773269,96
Mr. Wanderlust,"Piano Bars, Jazz & Blues, Cocktail Bars","1254 S Figueroa St, Fl 8, Los Angeles, CA 90015",4.5,34.040840269916814,-118.26733444430248,21
National Geographic's Beyond King Tut The Immersive Experience,Museums,"1933 S Broadway, Los Angeles, CA 90007",2.5,34.031243,-118.266529,17
Bob Hope Patriotic Hall,"Venues & Event Spaces, Landmarks & Historical Buildings","1816 S Figueroa St, Los Angeles, CA 90015",4.5,34.0352020263672,-118.271034240723,9
TIX GIVEAWAY! Jurassic Quest,Art Museums,"1201 S Figueroa St, Los Angeles Convention Center, Los Angeles, CA 90015",4.0,34.040846,-118.269354,5
Doheny Mansion,Landmarks & Historical Buildings,"10 Chester Pl, Los Angeles, CA 90007",3.5,34.030696891396275,-118.27697001899664,11
Concrete Visionary,"Skate Shops, Men's Clothing, Skate Parks","1155 S Main, unit A, Los Angeles, CA 90015",4.0,34.03809001013721,-118.2594004,4
Bureau of Street Lighting Streetlight Museum,Museums,"1149 S Broadway, Ste 200, Los Angeles, CA 90015",5.0,34.0388841,-118.260554,1
Discover The Dinosaurs,Museums,"1201 S Figueroa St, Los Angeles, CA 90015",1.5,34.04206,-118.26755,8
Trinity Park,Parks,"2415 Trinity St, Los Angeles, CA 90011",5.0,34.023908,-118.26265983,2
Birrieria Los Gonzalez,Mexican,"2524 Maple Ave, Los Angeles, CA 90011",4.0,34.02362,-118.26508,255
Manzanillo Colima,Seafood,"701 E Washington Blvd, Los Angeles, CA 90021",4.5,34.0278816223145,-118.257026672363,59
World Famous Taco Man ,Mexican,"2417 S San Pedro St, Los Angeles, CA 90011",4.0,34.02283,-118.26073,72
Market,"American (New), Sandwiches","1933 S Broadway, Los Angeles, CA 90007",2.0,34.030805,-118.266853,17
Juana La Cubana,"Mexican, Food Stands","1946 S Hill St, Los Angeles, CA 90007",4.0,34.0310740470886,-118.267290517688,19
Subway,"Sandwiches, Fast Food","155 W Washington Blvd, Unit #g-2, Los Angeles, CA 90015",3.5,34.03221730240529,-118.266332951808,17
Café Basque,French,"1060 S Broadway, Los Angeles, CA 90015",4.0,34.03973,-118.25852,46
King Taco,Mexican,"645 E Washington Blvd, Los Angeles, CA 90015",3.0,34.028061428826646,-118.25746881528228,568
LATTC Cafeteria,"Sandwiches, Breakfast & Brunch, Cafeteria","400 W Washington Blvd, Los Angeles, CA 90015",4.5,34.03070640497732,-118.27094959765728,8
Holy Grill Food Truck,"Food Trucks, Kosher, Mediterranean","120 E 15th St, Los Angeles, CA 90015",4.5,34.03367,-118.26145,48
901 Bar & Grill,"Bars, Chicken Wings, Pizza","2902 S Figueroa St, Los Angeles, CA 90007",3.5,34.025646,-118.2774206,335
Mal's Bar,"Bars, Social Clubs, Music Venues","2331 S Hill St, Los Angeles, CA 90007",3.5,34.0279,-118.26966,86
Father’s Office,Gastropubs,"905 E 2nd St, Los Angeles, CA 90012",4.0,34.04727,-118.2348098,157
Arts District Brewing Company,"American (Traditional), Cocktail Bars, Brewpubs","828 Traction Ave, Los Angeles, CA 90013",4.0,34.044730178634886,-118.23527172349009,1293
Shin-Sen-Gumi Hakata Ramen - Little Tokyo,"Ramen, Japanese Curry, Tapas/Small Plates","132 S Central Ave, Los Angeles, CA 90012",4.0,34.048285,-118.23895,3093
The Pie Hole,"Desserts, Coffee & Tea, Breakfast & Brunch","714 Traction Ave, Los Angeles, CA 90013",4.0,34.0453201,-118.2362393,3375
Breadlam,"Sandwiches, Cheese Shops","826 E 3rd St, Los Angeles, CA 90013",4.5,34.04564,-118.23528,178
Boxx Coffee Roasters,"Coffee Roasteries, Coffee & Tea, Breakfast & Brunch","950 E 3rd St, Los Angeles, CA 90013",4.5,34.04582132118354,-118.2340684,162
Baroo,"Korean, Bars","905 E 2nd St, Ste 109, Los Angeles, CA 90012",5.0,34.0472832,-118.23482217705728,14
Izakaya Bizan,"Izakaya, Sushi Bars, Tapas/Small Plates","333 S Alameda St, Ste 314, Los Angeles, CA 90013",3.5,34.0453967234337,-118.238328695297,1548
715 Sushi,Sushi Bars,"738 E 3rd St, Los Angeles, CA 90013",5.0,34.04548701635519,-118.2367476,36
Hakata Ikkousha Ramen,"Ramen, Noodles","368 E 2nd St, Los Angeles, CA 90012",4.0,34.0480267,-118.2400318,812
EightyTwo,"Bars, Arcades, Music Venues","707 E 4th Pl, Los Angeles, CA 90013",4.0,34.045368,-118.237335,1660
Sushi Go 55,"Sushi Bars, Japanese","333 S Alameda St, Ste 317, Los Angeles, CA 90013",4.0,34.045284233120306,-118.23847037848552,1153
Grow DTLA,"Organic Stores, Grocery, Delis","300 S Santa Fe Ave, Ste C, Los Angeles, CA 90013",4.0,34.045259,-118.232425,79
Brunswig Square,"Parking, Landmarks & Historical Buildings, Shopping Centers","356 E 2nd St, Los Angeles, CA 90012",3.0,34.0483084712058,-118.240338449682,1
Aliso Triangle,Parks,"Progress Pl & Pleasant Ave, Los Angeles, CA 90033",2.0,34.0523196935633,-118.222685405557,1
DAMA,"Latin American, Cocktail Bars, Wine Bars","612 E 11th St, Los Angeles, CA 90015",4.5,34.0352819442964,-118.253066191412,1139
Mex Peru Gipsy,"Mexican, Peruvian, Seafood","414 E 12th St, Los Angeles, CA 90015",5.0,34.03518711471021,-118.25592540194448,1651
Rossoblu,"Italian, Pasta Shops, Wine Bars","1124 San Julian St, Los Angeles, CA 90015",4.0,34.034918,-118.253338,841
Cilantro Lime,"Mexican, Breakfast & Brunch, New Mexican Cuisine","934 S Los Angeles St, Ste 2, Los Angeles, CA 90015",4.5,34.03967,-118.25472,511
Poppy + Rose,"Breakfast & Brunch, American (New), Comfort Food","765 Wall St, Los Angeles, CA 90014",4.0,34.04068054658935,-118.2500803705502,3225
Sonoratown,Mexican,"208 E 8th St, Los Angeles, CA 90014",4.5,34.041648,-118.252245,1857
Shekarchi Bar & Grill,"Persian/Iranian, Halal, Mediterranean","920 S Olive St, Los Angeles, CA 90015",4.5,34.043015,-118.258432,767
DTLA RAMEN,"Ramen, Beer Bar, Noodles","952 S Broadway St, Los Angeles, CA 90015",4.0,34.04098,-118.25696,717
BROKEN MOUTH | Lee's Homestyle,"Hawaiian, Korean, Comfort Food","718 S Los Angeles St, Los Angeles, CA 90014",5.0,34.042734,-118.250779,1690
Zinqué,"Breakfast & Brunch, French, Cocktail Bars","939 S Broadway, Los Angeles, CA 90015",4.0,34.0416,-118.25725,390
Lala's Argentine Grill,"Steakhouses, Argentine, Seafood","105 W 9th St, Los Angeles, CA 90015",4.0,34.041894,-118.255033,310
Woodspoon,Brazilian,"107 W 9th St, Los Angeles, CA 90015",4.0,34.0419174907936,-118.255135191069,1512
Shayan Express Restaurant,"Persian/Iranian, Halal, Middle Eastern","945 S Wall St, Ste 6, Los Angeles, CA 90015",4.5,34.03795,-118.25319,145
Prank,"Cocktail Bars, American (Traditional), Breakfast & Brunch","1100 S Hope St, Los Angeles, CA 90015",4.0,34.042005,-118.263016,1007
Dune Downtown,"Falafel, Sandwiches, Middle Eastern","199 W Olympic Blvd, Los Angeles, CA 90015",4.5,34.0409575,-118.257195,276
Sparrow Italia,"Italian, Mediterranean","939 S Figueroa St., Ste 200, Los Angeles, CA 90015",4.0,34.045538,-118.264042,521
Creature Comforts Brewing,"Beer Gardens, Breweries, Beer Bar","1124 San Julian St, Unit 101, Los Angeles, CA 90015",5.0,34.03518589330424,-118.2535419708981,10
Beelman's,"Pubs, American (Traditional)","600 S Spring St, Los Angeles, CA 90014",4.5,34.04552,-118.25087,460
Panini Kabob Grill,"Mediterranean, Middle Eastern, Kebab","600 W 9th St, Los Angeles, CA 90015",4.0,34.045174,-118.26082,1820
AIR FOOD L’APPART,"French, Breakfast & Brunch, Brasseries","130 E 6th St, Los Angeles, CA 90014",4.5,34.04478667,-118.24913033,121
Café Fig,"Cafes, Breakfast & Brunch, American (New)","939 S Figueroa St, Unit 300, Los Angeles, CA 90015",4.0,34.045538,-118.264042,309
Fleming’s Prime Steakhouse & Wine Bar,"Steakhouses, Wine Bars, Seafood","800 W Olympic Blvd, Ste A-135, Los Angeles, CA 90015",4.0,34.0446963342719,-118.26536453203,1880
Mona Pasta Bar,Italian,"111 W 9th St, Los Angeles, CA 90015",4.5,34.041982,-118.255175,23
Toms Watch Bar - Los Angeles,"Sports Bars, American (Traditional), Cocktail Bars","1011 S Figueroa St, Ste B 101, Los Angeles, CA 90015",4.0,34.044057180122984,-118.2651236098165,490
Rhythm Room LA,"Music Venues, Lounges, American (Traditional)","206 W 6th St, Los Angeles, CA 90014",4.5,34.0460420449571,-118.251199635686,353
Cole's French Dip,"Bars, Sandwiches","118 E 6th St, Los Angeles, CA 90014",3.5,34.044846,-118.249564,2331
Superfine Pizza,Pizza,"1101 S San Pedro St, Los Angeles, CA 90015",4.0,34.035376382924746,-118.25270765599942,128
Sonoritas Prime Tacos,Mexican,"1050 S Flower St, Los Angeles, CA 90015",4.0,34.04314,-118.26371,281
Wild Living Foods,"Juice Bars & Smoothies, Vegan, Gluten-Free","760 S Main St, Los Angeles, CA 90014",4.0,34.042987,-118.2525401,717
Calif Chicken Cafe,"Salad, Wraps, American (Traditional)","809 S Hill St, Los Angeles, CA 90014",4.5,34.044336,-118.256204,281
Mignon,"Wine Bars, Tapas/Small Plates","128 E 6th St, Los Angeles, CA 90014",4.0,34.0448687,-118.2496209,488
The Red Chickz,"Chicken Shop, American (Traditional), Halal","557 S Spring St, Los Angeles, CA 90013",4.0,34.04282640208122,-118.25435777055208,589
Wake and Late,"Coffee & Tea, Breakfast & Brunch, American (New)","105 East 6th St, Los Angeles, CA 90014",4.5,34.045191,-118.249529,1271
Yard House,"Bars, Vegetarian, American (New)","800 W Olympic Blvd A-115, Ste A-115, Los Angeles, CA 90015",3.5,34.0447954,-118.2652703,3091
The Alley Dog,"Mexican, Hot Dogs, Burgers","317 E 12th St, Los Angeles, CA 90015",3.0,34.0359763,-118.2567079,127
Good Clean Fun,"Beer, Wine & Spirits, Italian, Cocktail Bars","868 S Olive St, Los Angeles, CA 90015",4.5,34.0438777,-118.2578333,87
Casa La Doña,Mexican,"800 S Main St, Los Angeles, CA 90014",4.5,34.0427123,-118.2531436,741
African-American Firefighter Museum,Museums,"1401 S Central Ave, Los Angeles, CA 90021",4.5,34.02848,-118.24732,16
Coca-Cola Building,Landmarks & Historical Buildings,"1334 S Central Ave, Los Angeles, CA 90021",3.5,34.028739,-118.245194,6
El Paseo Inn,"Mexican, Cocktail Bars, Venues & Event Spaces","11 E Olvera St, Los Angeles, CA 90012",4.0,34.0574823572481,-118.237740052736,1659
Homebound Brew Haus,"Bars, Brewpubs, Beer Gardens","800 N Alameda St, Los Angeles, CA 90012",4.0,34.056313,-118.236508,372
Little Jewel of New Orleans,"Delis, Grocery, Cajun/Creole","207 Ord St, Los Angeles, CA 90012",4.0,34.060099,-118.238083,1977
Philippe the Original,"Sandwiches, Breakfast & Brunch, American (Traditional)","1001 N Alameda St, Los Angeles, CA 90012",4.0,34.05972,-118.23702,7064
Traxx Restaurant,"American (New), Gastropubs","800 N Alameda St, Los Angeles, CA 90012",4.5,34.0561350995455,-118.237482804911,57
Cielito Lindo,Mexican,"23 Olvera St, Los Angeles, CA 90012",4.0,34.0575246,-118.2381192,1033
La Noche Buena Restaurant,Mexican,"12 Olvera St, Los Angeles, CA 90012",4.5,34.0571051016069,-118.238055449965,384
TRAXX BAR,"Wine Bars, Beer Bar, Cocktail Bars","800 N Alameda St, Los Angeles, CA 90012",4.0,34.05598583,-118.236309,41
Chiguacle Sabor Ancestral de Mexico,Mexican,"103 Paseo De La Plz, Los Angeles, CA 90012",3.5,34.057162,-118.238642,249
Howlin' Ray's,"Southern, Chicken Shop, American (Traditional)","727 N Broadway, Ste 128, Los Angeles, CA 90012",4.5,34.061373,-118.239423,7659
Oriel Chinatown,"French, Wine Bars","1135 N Alameda St, Los Angeles, CA 90012",4.5,34.0625239,-118.2362958,207
La Luz Del Dia,Mexican,"W-1 Olvera St, Los Angeles, CA 90012",3.5,34.0574509,-118.238118,349
Sushi Zo  | Downtown Los Angeles,"Japanese, Sushi Bars","334 S Main St, Ste 1106, Los Angeles, CA 90013",4.5,34.0480956293316,-118.246926750659,344
